시간,역명_cleaned,호선,상하구분,혼잡도,role,stinConsOrdr,left_transfer,left_dist,right_transfer,right_dist
16.0,종로5가,1,하선,32.5,other,33,동대문,1.0,종로3가,1.0
16.5,종로5가,1,상선,38.6,other,33,동대문,1.0,종로3가,1.0
16.5,종로5가,1,하선,43.0,other,33,동대문,1.0,종로3가,1.0
17.0,종로5가,1,상선,41.0,other,33,동대문,1.0,종로3가,1.0
17.0,종로5가,1,하선,42.3,other,33,동대문,1.0,종로3가,1.0
17.5,종로5가,1,상선,54.4,other,33,동대문,1.0,종로3가,1.0
17.5,종로5가,1,하선,48.7,other,33,동대문,1.0,종로3가,1.0
18.0,종로5가,1,상선,86.2,other,33,동대문,1.0,종로3가,1.0
18.0,종로5가,1,하선,55.9,other,33,동대문,1.0,종로3가,1.0
18.5,종로5가,1,상선,81.4,other,33,동대문,1.0,종로3가,1.0
18.5,종로5가,1,하선,35.8,other,33,동대문,1.0,종로3가,1.0
19.0,종로5가,1,상선,47.0,other,33,동대문,1.0,종로3가,1.0
19.0,종로5가,1,하선,26.1,other,33,동대문,1.0,종로3가,1.0
19.5,종로5가,1,상선,33.3,other,33,동대문,1.0,종로3가,1.0
19.5,종로5가,1,하선,22.8,other,33,동대문,1.0,종로3가,1.0
20.0,종로5가,1,상선,33.4,other,33,동대문,1.0,종로3가,1.0
20.0,종로5가,1,하선,19.3,other,33,동대문,1.0,종로3가,1.0
20.5,종로5가,1,상선,37.5,other,33,동대문,1.0,종로3가,1.0
20.5,종로5가,1,하선,19.5,other,33,동대문,1.0,종로3가,1.0
21.0,종로5가,1,상선,40.6,other,33,동대문,1.0,종로3가,1.0
21.0,종로5가,1,하선,20.5,other,33,동대문,1.0,종로3가,1.0
21.5,종로5가,1,상선,34.9,other,33,동대문,1.0,종로3가,1.0
21.5,종로5가,1,하선,16.2,other,33,동대문,1.0,종로3가,1.0
22.0,종로5가,1,상선,32.5,other,33,동대문,1.0,종로3가,1.0
22.0,종로5가,1,하선,20.3,other,33,동대문,1.0,종로3가,1.0
22.5,종로5가,1,상선,27.8,other,33,동대문,1.0,종로3가,1.0
22.5,종로5가,1,하선,12.2,other,33,동대문,1.0,종로3가,1.0
23.0,종로5가,1,상선,26.6,other,33,동대문,1.0,종로3가,1.0
23.0,종로5가,1,하선,9.4,other,33,동대문,1.0,종로3가,1.0
23.5,종로5가,1,상선,16.2,other,33,동대문,1.0,종로3가,1.0
23.5,종로5가,1,하선,9.3,other,33,동대문,1.0,종로3가,1.0
0.0,종로5가,1,상선,13.4,other,33,동대문,1.0,종로3가,1.0
0.0,종로5가,1,하선,3.8,other,33,동대문,1.0,종로3가,1.0
0.5,종로5가,1,상선,4.0,other,33,동대문,1.0,종로3가,1.0
0.5,종로5가,1,하선,0.6,other,33,동대문,1.0,종로3가,1.0
5.5,종로3가,1,상선,5.6,business,34,,,,
5.5,종로3가,1,하선,11.8,business,34,,,,
6.0,종로3가,1,상선,12.3,business,34,,,,
6.0,종로3가,1,하선,11.4,business,34,,,,
6.5,종로3가,1,상선,10.7,business,34,,,,
6.5,종로3가,1,하선,20.6,business,34,,,,
7.0,종로3가,1,상선,19.4,business,34,,,,
7.0,종로3가,1,하선,34.8,business,34,,,,
7.5,종로3가,1,상선,29.7,business,34,,,,
7.5,종로3가,1,하선,60.5,business,34,,,,
8.0,종로3가,1,상선,42.6,business,34,,,,
8.0,종로3가,1,하선,67.2,business,34,,,,
8.5,종로3가,1,상선,30.9,business,34,,,,
8.5,종로3가,1,하선,75.3,business,34,,,,
9.0,종로3가,1,상선,34.0,business,34,,,,
9.0,종로3가,1,하선,56.1,business,34,,,,
9.5,종로3가,1,상선,36.7,business,34,,,,
9.5,종로3가,1,하선,35.3,business,34,,,,
10.0,종로3가,1,상선,32.7,business,34,,,,
10.0,종로3가,1,하선,29.9,business,34,,,,
10.5,종로3가,1,상선,37.9,business,34,,,,
10.5,종로3가,1,하선,22.8,business,34,,,,
11.0,종로3가,1,상선,32.5,business,34,,,,
11.0,종로3가,1,하선,23.4,business,34,,,,
11.5,종로3가,1,상선,28.9,business,34,,,,
11.5,종로3가,1,하선,25.6,business,34,,,,
12.0,종로3가,1,상선,30.5,business,34,,,,
12.0,종로3가,1,하선,27.7,business,34,,,,
12.5,종로3가,1,상선,42.6,business,34,,,,
12.5,종로3가,1,하선,28.9,business,34,,,,
13.0,종로3가,1,상선,33.8,business,34,,,,
13.0,종로3가,1,하선,27.1,business,34,,,,
13.5,종로3가,1,상선,30.4,business,34,,,,
13.5,종로3가,1,하선,35.7,business,34,,,,
14.0,종로3가,1,상선,34.2,business,34,,,,
14.0,종로3가,1,하선,27.7,business,34,,,,
14.5,종로3가,1,상선,29.9,business,34,,,,
14.5,종로3가,1,하선,32.1,business,34,,,,
15.0,종로3가,1,상선,34.4,business,34,,,,
15.0,종로3가,1,하선,39.4,business,34,,,,
15.5,종로3가,1,상선,36.0,business,34,,,,
15.5,종로3가,1,하선,44.5,business,34,,,,
16.0,종로3가,1,상선,33.3,business,34,,,,
16.0,종로3가,1,하선,31.3,business,34,,,,
16.5,종로3가,1,상선,37.4,business,34,,,,
16.5,종로3가,1,하선,42.1,business,34,,,,
17.0,종로3가,1,상선,42.6,business,34,,,,
17.0,종로3가,1,하선,40.0,business,34,,,,
17.5,종로3가,1,상선,50.2,business,34,,,,
17.5,종로3가,1,하선,47.8,business,34,,,,
18.0,종로3가,1,상선,90.1,business,34,,,,
18.0,종로3가,1,하선,56.1,business,34,,,,
18.5,종로3가,1,상선,69.1,business,34,,,,
18.5,종로3가,1,하선,41.2,business,34,,,,
19.0,종로3가,1,상선,46.5,business,34,,,,
19.0,종로3가,1,하선,24.6,business,34,,,,
19.5,종로3가,1,상선,32.2,business,34,,,,
19.5,종로3가,1,하선,23.9,business,34,,,,
20.0,종로3가,1,상선,31.8,business,34,,,,
20.0,종로3가,1,하선,20.4,business,34,,,,
20.5,종로3가,1,상선,36.1,business,34,,,,
20.5,종로3가,1,하선,20.6,business,34,,,,
21.0,종로3가,1,상선,40.2,business,34,,,,
21.0,종로3가,1,하선,22.6,business,34,,,,
21.5,종로3가,1,상선,28.7,business,34,,,,
21.5,종로3가,1,하선,17.4,business,34,,,,
22.0,종로3가,1,상선,30.2,business,34,,,,
22.0,종로3가,1,하선,20.9,business,34,,,,
22.5,종로3가,1,상선,30.4,business,34,,,,
22.5,종로3가,1,하선,14.8,business,34,,,,
23.0,종로3가,1,상선,26.3,business,34,,,,
23.0,종로3가,1,하선,9.7,business,34,,,,
23.5,종로3가,1,상선,17.3,business,34,,,,
23.5,종로3가,1,하선,8.6,business,34,,,,
0.0,종로3가,1,상선,9.3,business,34,,,,
0.0,종로3가,1,하선,3.1,business,34,,,,
0.5,종로3가,1,상선,1.4,business,34,,,,
0.5,종로3가,1,하선,0.4,business,34,,,,
5.5,종각,1,상선,6.4,business,35,종로3가,1.0,시청,1.0
5.5,종각,1,하선,9.8,business,35,종로3가,1.0,시청,1.0
6.0,종각,1,상선,11.4,business,35,종로3가,1.0,시청,1.0
6.0,종각,1,하선,10.6,business,35,종로3가,1.0,시청,1.0
6.5,종각,1,상선,10.4,business,35,종로3가,1.0,시청,1.0
6.5,종각,1,하선,17.3,business,35,종로3가,1.0,시청,1.0
7.0,종각,1,상선,19.6,business,35,종로3가,1.0,시청,1.0
7.0,종각,1,하선,28.4,business,35,종로3가,1.0,시청,1.0
7.5,종각,1,상선,29.0,business,35,종로3가,1.0,시청,1.0
7.5,종각,1,하선,45.4,business,35,종로3가,1.0,시청,1.0
8.0,종각,1,상선,37.7,business,35,종로3가,1.0,시청,1.0
8.0,종각,1,하선,50.9,business,35,종로3가,1.0,시청,1.0
8.5,종각,1,상선,30.8,business,35,종로3가,1.0,시청,1.0
8.5,종각,1,하선,44.9,business,35,종로3가,1.0,시청,1.0
9.0,종각,1,상선,34.2,business,35,종로3가,1.0,시청,1.0
9.0,종각,1,하선,38.7,business,35,종로3가,1.0,시청,1.0
9.5,종각,1,상선,37.4,business,35,종로3가,1.0,시청,1.0
9.5,종각,1,하선,26.4,business,35,종로3가,1.0,시청,1.0
10.0,종각,1,상선,30.2,business,35,종로3가,1.0,시청,1.0
10.0,종각,1,하선,24.9,business,35,종로3가,1.0,시청,1.0
10.5,종각,1,상선,34.4,business,35,종로3가,1.0,시청,1.0
10.5,종각,1,하선,19.5,business,35,종로3가,1.0,시청,1.0
11.0,종각,1,상선,35.1,business,35,종로3가,1.0,시청,1.0
11.0,종각,1,하선,21.3,business,35,종로3가,1.0,시청,1.0
11.5,종각,1,상선,26.7,business,35,종로3가,1.0,시청,1.0
11.5,종각,1,하선,24.2,business,35,종로3가,1.0,시청,1.0
12.0,종각,1,상선,28.8,business,35,종로3가,1.0,시청,1.0
12.0,종각,1,하선,29.0,business,35,종로3가,1.0,시청,1.0
12.5,종각,1,상선,36.0,business,35,종로3가,1.0,시청,1.0
12.5,종각,1,하선,27.0,business,35,종로3가,1.0,시청,1.0
13.0,종각,1,상선,32.8,business,35,종로3가,1.0,시청,1.0
13.0,종각,1,하선,27.3,business,35,종로3가,1.0,시청,1.0
13.5,종각,1,상선,28.8,business,35,종로3가,1.0,시청,1.0
13.5,종각,1,하선,36.0,business,35,종로3가,1.0,시청,1.0
14.0,종각,1,상선,31.1,business,35,종로3가,1.0,시청,1.0
14.0,종각,1,하선,28.8,business,35,종로3가,1.0,시청,1.0
14.5,종각,1,상선,26.9,business,35,종로3가,1.0,시청,1.0
14.5,종각,1,하선,32.5,business,35,종로3가,1.0,시청,1.0
15.0,종각,1,상선,30.9,business,35,종로3가,1.0,시청,1.0
15.0,종각,1,하선,42.4,business,35,종로3가,1.0,시청,1.0
15.5,종각,1,상선,30.3,business,35,종로3가,1.0,시청,1.0
15.5,종각,1,하선,47.8,business,35,종로3가,1.0,시청,1.0
16.0,종각,1,상선,31.0,business,35,종로3가,1.0,시청,1.0
16.0,종각,1,하선,39.7,business,35,종로3가,1.0,시청,1.0
16.5,종각,1,상선,31.4,business,35,종로3가,1.0,시청,1.0
16.5,종각,1,하선,44.2,business,35,종로3가,1.0,시청,1.0
17.0,종각,1,상선,38.7,business,35,종로3가,1.0,시청,1.0
17.0,종각,1,하선,53.5,business,35,종로3가,1.0,시청,1.0
17.5,종각,1,상선,45.1,business,35,종로3가,1.0,시청,1.0
17.5,종각,1,하선,57.8,business,35,종로3가,1.0,시청,1.0
18.0,종각,1,상선,83.8,business,35,종로3가,1.0,시청,1.0
18.0,종각,1,하선,82.0,business,35,종로3가,1.0,시청,1.0
18.5,종각,1,상선,64.7,business,35,종로3가,1.0,시청,1.0
18.5,종각,1,하선,54.9,business,35,종로3가,1.0,시청,1.0
19.0,종각,1,상선,41.6,business,35,종로3가,1.0,시청,1.0
19.0,종각,1,하선,32.9,business,35,종로3가,1.0,시청,1.0
19.5,종각,1,상선,30.8,business,35,종로3가,1.0,시청,1.0
19.5,종각,1,하선,30.9,business,35,종로3가,1.0,시청,1.0
20.0,종각,1,상선,30.8,business,35,종로3가,1.0,시청,1.0
20.0,종각,1,하선,28.0,business,35,종로3가,1.0,시청,1.0
20.5,종각,1,상선,33.0,business,35,종로3가,1.0,시청,1.0
20.5,종각,1,하선,32.2,business,35,종로3가,1.0,시청,1.0
21.0,종각,1,상선,33.2,business,35,종로3가,1.0,시청,1.0
21.0,종각,1,하선,32.8,business,35,종로3가,1.0,시청,1.0
21.5,종각,1,상선,25.4,business,35,종로3가,1.0,시청,1.0
21.5,종각,1,하선,26.1,business,35,종로3가,1.0,시청,1.0
22.0,종각,1,상선,26.9,business,35,종로3가,1.0,시청,1.0
22.0,종각,1,하선,29.1,business,35,종로3가,1.0,시청,1.0
22.5,종각,1,상선,26.2,business,35,종로3가,1.0,시청,1.0
22.5,종각,1,하선,19.8,business,35,종로3가,1.0,시청,1.0
23.0,종각,1,상선,22.8,business,35,종로3가,1.0,시청,1.0
23.0,종각,1,하선,13.5,business,35,종로3가,1.0,시청,1.0
23.5,종각,1,상선,15.2,business,35,종로3가,1.0,시청,1.0
23.5,종각,1,하선,10.9,business,35,종로3가,1.0,시청,1.0
0.0,종각,1,상선,9.5,business,35,종로3가,1.0,시청,1.0
0.0,종각,1,하선,3.7,business,35,종로3가,1.0,시청,1.0
0.5,종각,1,상선,1.4,business,35,종로3가,1.0,시청,1.0
0.5,종각,1,하선,0.3,business,35,종로3가,1.0,시청,1.0
5.5,시청,1,상선,7.0,business,36,,,,
5.5,시청,1,하선,9.2,business,36,,,,
6.0,시청,1,상선,13.9,business,36,,,,
6.0,시청,1,하선,9.5,business,36,,,,
6.5,시청,1,상선,17.1,business,36,,,,
6.5,시청,1,하선,16.8,business,36,,,,
7.0,시청,1,상선,30.6,business,36,,,,
7.0,시청,1,하선,22.5,business,36,,,,
7.5,시청,1,상선,49.4,business,36,,,,
7.5,시청,1,하선,36.8,business,36,,,,
8.0,시청,1,상선,62.3,business,36,,,,
8.0,시청,1,하선,35.9,business,36,,,,
8.5,시청,1,상선,56.6,business,36,,,,
8.5,시청,1,하선,26.8,business,36,,,,
9.0,시청,1,상선,53.0,business,36,,,,
9.0,시청,1,하선,30.4,business,36,,,,
9.5,시청,1,상선,49.0,business,36,,,,
9.5,시청,1,하선,21.7,business,36,,,,
10.0,시청,1,상선,31.9,business,36,,,,
10.0,시청,1,하선,22.6,business,36,,,,
10.5,시청,1,상선,43.1,business,36,,,,
10.5,시청,1,하선,18.2,business,36,,,,
11.0,시청,1,상선,36.0,business,36,,,,
11.0,시청,1,하선,20.4,business,36,,,,
11.5,시청,1,상선,29.3,business,36,,,,
11.5,시청,1,하선,21.8,business,36,,,,
12.0,시청,1,상선,30.7,business,36,,,,
12.0,시청,1,하선,28.6,business,36,,,,
12.5,시청,1,상선,40.2,business,36,,,,
12.5,시청,1,하선,25.0,business,36,,,,
13.0,시청,1,상선,34.8,business,36,,,,
13.0,시청,1,하선,30.2,business,36,,,,
13.5,시청,1,상선,27.5,business,36,,,,
13.5,시청,1,하선,33.6,business,36,,,,
14.0,시청,1,상선,31.0,business,36,,,,
14.0,시청,1,하선,29.3,business,36,,,,
14.5,시청,1,상선,23.2,business,36,,,,
14.5,시청,1,하선,34.4,business,36,,,,
15.0,시청,1,상선,28.0,business,36,,,,
15.0,시청,1,하선,42.7,business,36,,,,
15.5,시청,1,상선,26.7,business,36,,,,
15.5,시청,1,하선,53.5,business,36,,,,
16.0,시청,1,상선,26.9,business,36,,,,
16.0,시청,1,하선,44.4,business,36,,,,
16.5,시청,1,상선,28.6,business,36,,,,
16.5,시청,1,하선,48.4,business,36,,,,
17.0,시청,1,상선,30.5,business,36,,,,
17.0,시청,1,하선,62.5,business,36,,,,
17.5,시청,1,상선,41.2,business,36,,,,
17.5,시청,1,하선,66.8,business,36,,,,
18.0,시청,1,상선,65.1,business,36,,,,
18.0,시청,1,하선,109.1,business,36,,,,
18.5,시청,1,상선,53.0,business,36,,,,
18.5,시청,1,하선,77.5,business,36,,,,
19.0,시청,1,상선,32.9,business,36,,,,
19.0,시청,1,하선,43.7,business,36,,,,
19.5,시청,1,상선,27.0,business,36,,,,
19.5,시청,1,하선,36.9,business,36,,,,
20.0,시청,1,상선,22.8,business,36,,,,
20.0,시청,1,하선,35.5,business,36,,,,
20.5,시청,1,상선,22.3,business,36,,,,
20.5,시청,1,하선,38.7,business,36,,,,
21.0,시청,1,상선,23.2,business,36,,,,
21.0,시청,1,하선,42.0,business,36,,,,
21.5,시청,1,상선,18.6,business,36,,,,
21.5,시청,1,하선,31.8,business,36,,,,
22.0,시청,1,상선,20.3,business,36,,,,
22.0,시청,1,하선,35.2,business,36,,,,
22.5,시청,1,상선,19.9,business,36,,,,
22.5,시청,1,하선,25.0,business,36,,,,
23.0,시청,1,상선,16.3,business,36,,,,
23.0,시청,1,하선,15.6,business,36,,,,
23.5,시청,1,상선,13.6,business,36,,,,
23.5,시청,1,하선,13.7,business,36,,,,
0.0,시청,1,상선,8.9,business,36,,,,
0.0,시청,1,하선,4.4,business,36,,,,
0.5,시청,1,상선,1.7,business,36,,,,
0.5,시청,1,하선,0.3,business,36,,,,
5.5,서울,1,상선,7.3,business,37,,,,
5.5,서울,1,하선,11.4,business,37,,,,
6.0,서울,1,상선,20.6,business,37,,,,
6.0,서울,1,하선,10.9,business,37,,,,
6.5,서울,1,상선,19.8,business,37,,,,
6.5,서울,1,하선,15.9,business,37,,,,
7.0,서울,1,상선,37.9,business,37,,,,
7.0,서울,1,하선,24.1,business,37,,,,
7.5,서울,1,상선,66.9,business,37,,,,
7.5,서울,1,하선,38.9,business,37,,,,
8.0,서울,1,상선,73.1,business,37,,,,
8.0,서울,1,하선,41.6,business,37,,,,
8.5,서울,1,상선,91.4,business,37,,,,
8.5,서울,1,하선,24.4,business,37,,,,
9.0,서울,1,상선,67.7,business,37,,,,
9.0,서울,1,하선,29.5,business,37,,,,
9.5,서울,1,상선,58.2,business,37,,,,
9.5,서울,1,하선,21.6,business,37,,,,
10.0,서울,1,상선,35.8,business,37,,,,
10.0,서울,1,하선,21.7,business,37,,,,
10.5,서울,1,상선,46.5,business,37,,,,
10.5,서울,1,하선,17.6,business,37,,,,
11.0,서울,1,상선,37.1,business,37,,,,
11.0,서울,1,하선,21.0,business,37,,,,
11.5,서울,1,상선,31.2,business,37,,,,
11.5,서울,1,하선,22.9,business,37,,,,
12.0,서울,1,상선,32.3,business,37,,,,
12.0,서울,1,하선,29.8,business,37,,,,
12.5,서울,1,상선,42.6,business,37,,,,
12.5,서울,1,하선,26.8,business,37,,,,
13.0,서울,1,상선,36.3,business,37,,,,
13.0,서울,1,하선,31.2,business,37,,,,
13.5,서울,1,상선,29.0,business,37,,,,
13.5,서울,1,하선,35.9,business,37,,,,
14.0,서울,1,상선,30.8,business,37,,,,
14.0,서울,1,하선,33.6,business,37,,,,
14.5,서울,1,상선,23.3,business,37,,,,
14.5,서울,1,하선,31.5,business,37,,,,
15.0,서울,1,상선,26.3,business,37,,,,
15.0,서울,1,하선,45.4,business,37,,,,
15.5,서울,1,상선,26.3,business,37,,,,
15.5,서울,1,하선,55.6,business,37,,,,
16.0,서울,1,상선,24.2,business,37,,,,
16.0,서울,1,하선,49.0,business,37,,,,
16.5,서울,1,상선,26.0,business,37,,,,
16.5,서울,1,하선,57.2,business,37,,,,
17.0,서울,1,상선,27.0,business,37,,,,
17.0,서울,1,하선,64.8,business,37,,,,
17.5,서울,1,상선,36.3,business,37,,,,
17.5,서울,1,하선,74.6,business,37,,,,
18.0,서울,1,상선,49.0,business,37,,,,
18.0,서울,1,하선,124.0,business,37,,,,
18.5,서울,1,상선,39.8,business,37,,,,
18.5,서울,1,하선,72.8,business,37,,,,
19.0,서울,1,상선,29.1,business,37,,,,
19.0,서울,1,하선,47.8,business,37,,,,
19.5,서울,1,상선,23.7,business,37,,,,
19.5,서울,1,하선,40.3,business,37,,,,
20.0,서울,1,상선,19.1,business,37,,,,
20.0,서울,1,하선,39.5,business,37,,,,
20.5,서울,1,상선,17.8,business,37,,,,
20.5,서울,1,하선,40.9,business,37,,,,
21.0,서울,1,상선,18.5,business,37,,,,
21.0,서울,1,하선,44.2,business,37,,,,
21.5,서울,1,상선,15.2,business,37,,,,
21.5,서울,1,하선,37.6,business,37,,,,
22.0,서울,1,상선,16.1,business,37,,,,
22.0,서울,1,하선,39.9,business,37,,,,
22.5,서울,1,상선,17.0,business,37,,,,
22.5,서울,1,하선,29.2,business,37,,,,
23.0,서울,1,상선,12.1,business,37,,,,
23.0,서울,1,하선,18.1,business,37,,,,
23.5,서울,1,상선,12.3,business,37,,,,
23.5,서울,1,하선,15.7,business,37,,,,
0.0,서울,1,상선,9.0,business,37,,,,
0.0,서울,1,하선,5.8,business,37,,,,
0.5,서울,1,상선,1.4,business,37,,,,
0.5,서울,1,하선,0.0,business,37,,,,
5.5,시청,2,외선,9.8,business,1,,,,
5.5,시청,2,내선,19.7,business,1,,,,
6.0,시청,2,외선,17.9,business,1,,,,
6.0,시청,2,내선,26.5,business,1,,,,
6.5,시청,2,외선,13.0,business,1,,,,
6.5,시청,2,내선,29.9,business,1,,,,
7.0,시청,2,외선,26.5,business,1,,,,
7.0,시청,2,내선,43.0,business,1,,,,
7.5,시청,2,외선,41.7,business,1,,,,
7.5,시청,2,내선,64.3,business,1,,,,
8.0,시청,2,외선,43.1,business,1,,,,
8.0,시청,2,내선,99.3,business,1,,,,
8.5,시청,2,외선,34.2,business,1,,,,
8.5,시청,2,내선,83.2,business,1,,,,
9.0,시청,2,외선,27.5,business,1,,,,
9.0,시청,2,내선,52.2,business,1,,,,
9.5,시청,2,외선,26.3,business,1,,,,
9.5,시청,2,내선,51.6,business,1,,,,
10.0,시청,2,외선,29.1,business,1,,,,
10.0,시청,2,내선,29.9,business,1,,,,
10.5,시청,2,외선,23.1,business,1,,,,
10.5,시청,2,내선,42.4,business,1,,,,
11.0,시청,2,외선,33.8,business,1,,,,
11.0,시청,2,내선,40.0,business,1,,,,
11.5,시청,2,외선,35.8,business,1,,,,
11.5,시청,2,내선,35.6,business,1,,,,
12.0,시청,2,외선,30.7,business,1,,,,
12.0,시청,2,내선,41.0,business,1,,,,
12.5,시청,2,외선,36.4,business,1,,,,
12.5,시청,2,내선,43.1,business,1,,,,
13.0,시청,2,외선,40.9,business,1,,,,
13.0,시청,2,내선,40.7,business,1,,,,
13.5,시청,2,외선,35.7,business,1,,,,
13.5,시청,2,내선,41.6,business,1,,,,
14.0,시청,2,외선,36.8,business,1,,,,
14.0,시청,2,내선,40.0,business,1,,,,
14.5,시청,2,외선,39.8,business,1,,,,
14.5,시청,2,내선,37.6,business,1,,,,
15.0,시청,2,외선,41.0,business,1,,,,
15.0,시청,2,내선,45.6,business,1,,,,
15.5,시청,2,외선,47.0,business,1,,,,
15.5,시청,2,내선,40.3,business,1,,,,
16.0,시청,2,외선,53.2,business,1,,,,
16.0,시청,2,내선,43.6,business,1,,,,
16.5,시청,2,외선,46.9,business,1,,,,
16.5,시청,2,내선,54.2,business,1,,,,
17.0,시청,2,외선,70.2,business,1,,,,
17.0,시청,2,내선,58.6,business,1,,,,
17.5,시청,2,외선,72.9,business,1,,,,
17.5,시청,2,내선,51.6,business,1,,,,
18.0,시청,2,외선,111.5,business,1,,,,
18.0,시청,2,내선,66.4,business,1,,,,
18.5,시청,2,외선,102.4,business,1,,,,
18.5,시청,2,내선,56.6,business,1,,,,
19.0,시청,2,외선,64.1,business,1,,,,
19.0,시청,2,내선,34.6,business,1,,,,
19.5,시청,2,외선,50.5,business,1,,,,
19.5,시청,2,내선,29.9,business,1,,,,
20.0,시청,2,외선,54.3,business,1,,,,
20.0,시청,2,내선,25.4,business,1,,,,
20.5,시청,2,외선,64.1,business,1,,,,
20.5,시청,2,내선,25.7,business,1,,,,
21.0,시청,2,외선,48.2,business,1,,,,
21.0,시청,2,내선,39.1,business,1,,,,
21.5,시청,2,외선,52.6,business,1,,,,
21.5,시청,2,내선,38.9,business,1,,,,
22.0,시청,2,외선,67.7,business,1,,,,
22.0,시청,2,내선,39.9,business,1,,,,
22.5,시청,2,외선,48.2,business,1,,,,
22.5,시청,2,내선,38.6,business,1,,,,
23.0,시청,2,외선,32.2,business,1,,,,
23.0,시청,2,내선,29.5,business,1,,,,
23.5,시청,2,외선,23.3,business,1,,,,
23.5,시청,2,내선,27.6,business,1,,,,
0.0,시청,2,외선,12.9,business,1,,,,
0.0,시청,2,내선,14.1,business,1,,,,
0.5,시청,2,외선,8.4,business,1,,,,
0.5,시청,2,내선,4.6,business,1,,,,
5.5,충정로,2,외선,10.2,other,2,,,,
5.5,충정로,2,내선,20.3,other,2,,,,
6.0,충정로,2,외선,17.3,other,2,,,,
6.0,충정로,2,내선,28.5,other,2,,,,
6.5,충정로,2,외선,12.1,other,2,,,,
6.5,충정로,2,내선,34.6,other,2,,,,
7.0,충정로,2,외선,23.2,other,2,,,,
7.0,충정로,2,내선,47.5,other,2,,,,
7.5,충정로,2,외선,35.6,other,2,,,,
7.5,충정로,2,내선,72.2,other,2,,,,
8.0,충정로,2,외선,39.0,other,2,,,,
8.0,충정로,2,내선,114.4,other,2,,,,
8.5,충정로,2,외선,31.2,other,2,,,,
8.5,충정로,2,내선,96.4,other,2,,,,
9.0,충정로,2,외선,25.5,other,2,,,,
9.0,충정로,2,내선,60.3,other,2,,,,
9.5,충정로,2,외선,25.4,other,2,,,,
9.5,충정로,2,내선,53.3,other,2,,,,
10.0,충정로,2,외선,25.5,other,2,,,,
10.0,충정로,2,내선,31.1,other,2,,,,
